Time,TotalEnergy
10.76,-1.28608e+07
10.77,-1.28608e+07
10.78,-1.28608e+07
10.79,-1.28608e+07
10.8,-1.28608e+07
10.81,-1.28608e+07
10.82,-1.28608e+07
10.83,-1.28608e+07
10.84,-1.28608e+07
10.85,-1.28608e+07
10.86,-1.28608e+07
10.87,-1.28608e+07
10.88,-1.28608e+07
10.89,-1.28608e+07
10.9,-1.28608e+07
10.91,-1.28608e+07
10.92,-1.28608e+07
10.93,-1.28608e+07
10.94,-1.28608e+07
10.95,-1.28608e+07
10.96,-1.28608e+07
10.97,-1.28608e+07
10.98,-1.28608e+07
10.99,-1.28608e+07
11,-1.28608e+07
11.01,-1.28608e+07
11.02,-1.28608e+07
11.03,-1.28608e+07
11.04,-1.28608e+07
11.05,-1.28608e+07
11.06,-1.28608e+07
11.07,-1.28608e+07
11.08,-1.28608e+07
11.09,-1.28608e+07
11.1,-1.28608e+07
11.11,-1.28608e+07
11.12,-1.28608e+07
11.13,-1.28608e+07
11.14,-1.28608e+07
11.15,-1.28608e+07
11.16,-1.28608e+07
11.17,-1.28608e+07
11.18,-1.28608e+07
11.19,-1.28608e+07
11.2,-1.28608e+07
11.21,-1.28608e+07
11.22,-1.28608e+07
11.23,-1.28608e+07
11.24,-1.28608e+07
11.25,-1.28608e+07
11.26,-1.28608e+07
11.27,-1.28608e+07
11.28,-1.28608e+07
11.29,-1.28608e+07
11.3,-1.28608e+07
11.31,-1.28608e+07
11.32,-1.28608e+07
11.33,-1.28608e+07
11.34,-1.28608e+07
11.35,-1.28608e+07
11.36,-1.28608e+07
11.37,-1.28608e+07
11.38,-1.28608e+07
11.39,-1.28608e+07
11.4,-1.28608e+07
11.41,-1.28608e+07
11.42,-1.28608e+07
11.43,-1.28608e+07
11.44,-1.28608e+07
11.45,-1.28608e+07
11.46,-1.28608e+07
11.47,-1.28608e+07
11.48,-1.28608e+07
11.49,-1.28608e+07
11.5,-1.28608e+07
11.51,-1.28608e+07
11.52,-1.28608e+07
11.53,-1.28608e+07
11.54,-1.28608e+07
11.55,-1.28608e+07
11.56,-1.28608e+07
11.57,-1.28608e+07
11.58,-1.28609e+07
11.59,-1.28608e+07
11.6,-1.28608e+07
11.61,-1.28608e+07
11.62,-1.28608e+07
11.63,-1.28608e+07
11.64,-1.28608e+07
11.65,-1.28608e+07
11.66,-1.28608e+07
11.67,-1.28608e+07
11.68,-1.28608e+07
11.69,-1.28608e+07
11.7,-1.28608e+07
11.71,-1.28608e+07
11.72,-1.28608e+07
11.73,-1.28608e+07
11.74,-1.28608e+07
11.75,-1.28608e+07
11.76,-1.28608e+07
11.77,-1.28608e+07
11.78,-1.28609e+07
11.79,-1.28609e+07
11.8,-1.28609e+07
11.81,-1.28609e+07
11.82,-1.28609e+07
11.83,-1.28609e+07
11.84,-1.28609e+07
11.85,-1.28609e+07
11.86,-1.28609e+07
11.87,-1.28609e+07
11.88,-1.28608e+07
11.89,-1.28608e+07
11.9,-1.28608e+07
11.91,-1.28608e+07
11.92,-1.28608e+07
11.93,-1.28608e+07
11.94,-1.28608e+07
11.95,-1.28608e+07
11.96,-1.28608e+07
11.97,-1.28608e+07
11.98,-1.28609e+07
11.99,-1.28609e+07
12,-1.28608e+07
12.01,-1.28609e+07
12.02,-1.28609e+07
12.03,-1.28609e+07
12.04,-1.28609e+07
12.05,-1.28609e+07
12.06,-1.28609e+07
12.07,-1.28609e+07
12.08,-1.28609e+07
12.09,-1.28609e+07
12.1,-1.28609e+07
12.11,-1.28609e+07
12.12,-1.28609e+07
12.13,-1.28609e+07
12.14,-1.28609e+07
12.15,-1.28609e+07
12.16,-1.28609e+07
12.17,-1.28609e+07
12.18,-1.28609e+07
12.19,-1.28609e+07
12.2,-1.28609e+07
12.21,-1.28609e+07
12.22,-1.28609e+07
12.23,-1.28609e+07
12.24,-1.28609e+07
12.25,-1.28609e+07
12.26,-1.28609e+07
12.27,-1.28609e+07
12.28,-1.28609e+07
12.29,-1.28609e+07
12.3,-1.28609e+07
12.31,-1.28609e+07
12.32,-1.28609e+07
12.33,-1.28609e+07
12.34,-1.28609e+07
12.35,-1.28609e+07
12.36,-1.28609e+07
12.37,-1.28609e+07
12.38,-1.28609e+07
12.39,-1.28609e+07
12.4,-1.28609e+07
12.41,-1.28609e+07
12.42,-1.28609e+07
12.43,-1.28609e+07
12.44,-1.28609e+07
12.45,-1.28609e+07
12.46,-1.28609e+07
12.47,-1.28609e+07
12.48,-1.28609e+07
12.49,-1.28609e+07
12.5,-1.28609e+07
12.51,-1.28609e+07
12.52,-1.28609e+07
12.53,-1.28609e+07
12.54,-1.28609e+07
12.55,-1.28609e+07
12.56,-1.28609e+07
12.57,-1.28609e+07
12.58,-1.28609e+07
12.59,-1.28609e+07
12.6,-1.28609e+07
12.61,-1.28609e+07
12.62,-1.28609e+07
12.63,-1.28609e+07
12.64,-1.28609e+07
12.65,-1.28609e+07
12.66,-1.28609e+07
12.67,-1.28609e+07
12.68,-1.28609e+07
12.69,-1.28609e+07
12.7,-1.28609e+07
12.71,-1.28609e+07
12.72,-1.28609e+07
12.73,-1.28609e+07
12.74,-1.28609e+07
12.75,-1.28609e+07
12.76,-1.28609e+07
12.77,-1.28609e+07
12.78,-1.28609e+07
12.79,-1.28609e+07
12.8,-1.28609e+07
12.81,-1.28609e+07
12.82,-1.28609e+07
12.83,-1.28609e+07
12.84,-1.28609e+07
12.85,-1.28609e+07
12.86,-1.28609e+07
12.87,-1.28609e+07
12.88,-1.28609e+07
12.89,-1.28609e+07
12.9,-1.28609e+07
12.91,-1.28609e+07
12.92,-1.28609e+07
12.93,-1.28609e+07
12.94,-1.28609e+07
12.95,-1.28609e+07
12.96,-1.28609e+07
12.97,-1.28609e+07
12.98,-1.28609e+07
12.99,-1.28609e+07
13,-1.28609e+07
13.01,-1.28609e+07
13.02,-1.28609e+07
13.03,-1.28609e+07
13.04,-1.28609e+07
13.05,-1.28609e+07
13.06,-1.28609e+07
13.07,-1.28609e+07
13.08,-1.28609e+07
13.09,-1.28609e+07
13.1,-1.28609e+07
13.11,-1.28609e+07
13.12,-1.28609e+07
13.13,-1.28609e+07
13.14,-1.28609e+07
13.15,-1.28609e+07
13.16,-1.28609e+07
13.17,-1.28609e+07
13.18,-1.28609e+07
13.19,-1.28609e+07
13.2,-1.28609e+07
13.21,-1.28609e+07
13.22,-1.28609e+07
13.23,-1.28609e+07
13.24,-1.28609e+07
13.25,-1.28609e+07
13.26,-1.28609e+07
13.27,-1.28609e+07
13.28,-1.28609e+07
13.29,-1.28609e+07
13.3,-1.28609e+07
13.31,-1.28609e+07
13.32,-1.28609e+07
13.33,-1.28609e+07
13.34,-1.28609e+07
13.35,-1.28609e+07
13.36,-1.28609e+07
13.37,-1.28609e+07
13.38,-1.28609e+07
13.39,-1.28609e+07
13.4,-1.28609e+07
13.41,-1.28609e+07
13.42,-1.28609e+07
13.43,-1.28609e+07
13.44,-1.28609e+07
13.45,-1.28609e+07
13.46,-1.28609e+07
13.47,-1.28609e+07
13.48,-1.28609e+07
13.49,-1.28609e+07
13.5,-1.28609e+07
13.51,-1.28609e+07
13.52,-1.28609e+07
13.53,-1.28609e+07
13.54,-1.28609e+07
13.55,-1.28609e+07
13.56,-1.28609e+07
13.57,-1.28609e+07
13.58,-1.28609e+07
13.59,-1.28609e+07
13.6,-1.28609e+07
13.61,-1.28609e+07
13.62,-1.28609e+07
13.63,-1.28609e+07
13.64,-1.28609e+07
13.65,-1.28609e+07
13.66,-1.28609e+07
13.67,-1.28609e+07
13.68,-1.28609e+07
13.69,-1.28609e+07
13.7,-1.28609e+07
13.71,-1.28609e+07
13.72,-1.28609e+07
13.73,-1.28609e+07
13.74,-1.28609e+07
13.75,-1.28609e+07
13.76,-1.28609e+07
13.77,-1.28609e+07
13.78,-1.28609e+07
13.79,-1.28609e+07
13.8,-1.28609e+07
13.81,-1.28609e+07
13.82,-1.28609e+07
13.83,-1.28609e+07
13.84,-1.28609e+07
13.85,-1.28609e+07
13.86,-1.28609e+07
13.87,-1.28609e+07
13.88,-1.28609e+07
13.89,-1.28609e+07
13.9,-1.28609e+07
13.91,-1.28609e+07
13.92,-1.28609e+07
13.93,-1.28609e+07
13.94,-1.28609e+07
13.95,-1.28609e+07
13.96,-1.28609e+07
13.97,-1.28609e+07
13.98,-1.28609e+07
13.99,-1.28609e+07
14,-1.28609e+07
14.01,-1.28609e+07
14.02,-1.28609e+07
14.03,-1.28609e+07
14.04,-1.28609e+07
14.05,-1.28609e+07
14.06,-1.28609e+07
14.07,-1.28609e+07
14.08,-1.28609e+07
14.09,-1.28609e+07
14.1,-1.28609e+07
14.11,-1.28609e+07
14.12,-1.28609e+07
14.13,-1.28609e+07
14.14,-1.28609e+07
14.15,-1.28609e+07
14.16,-1.28609e+07
14.17,-1.28609e+07
14.18,-1.28609e+07
14.19,-1.28609e+07
14.2,-1.28609e+07
14.21,-1.28609e+07
14.22,-1.28609e+07
14.23,-1.28609e+07
14.24,-1.28609e+07
14.25,-1.28609e+07
14.26,-1.28609e+07
14.27,-1.28609e+07
14.28,-1.28609e+07
14.29,-1.28609e+07
14.3,-1.28609e+07
14.31,-1.28609e+07
14.32,-1.28609e+07
14.33,-1.28609e+07
14.34,-1.28609e+07
14.35,-1.28609e+07
14.36,-1.28609e+07
14.37,-1.28609e+07
14.38,-1.28609e+07
14.39,-1.28609e+07
14.4,-1.28609e+07
14.41,-1.28609e+07
14.42,-1.28609e+07
14.43,-1.28609e+07
14.44,-1.28609e+07
14.45,-1.28609e+07
14.46,-1.28609e+07
14.47,-1.28609e+07
14.48,-1.28609e+07
14.49,-1.28609e+07
14.5,-1.28609e+07
14.51,-1.28609e+07
14.52,-1.28609e+07
14.53,-1.28609e+07
14.54,-1.28609e+07
14.55,-1.28609e+07
14.56,-1.28609e+07
14.57,-1.28609e+07
14.58,-1.28609e+07
14.59,-1.28609e+07
14.6,-1.28609e+07
14.61,-1.28609e+07
14.62,-1.28609e+07
14.63,-1.28609e+07
14.64,-1.28609e+07
14.65,-1.28609e+07
14.66,-1.28609e+07
14.67,-1.28609e+07
14.68,-1.28609e+07
14.69,-1.28609e+07
14.7,-1.28609e+07
14.71,-1.28609e+07
14.72,-1.28609e+07
14.73,-1.28609e+07
14.74,-1.28609e+07
14.75,-1.28609e+07
14.76,-1.28609e+07
14.77,-1.28609e+07
14.78,-1.28609e+07
14.79,-1.28609e+07
14.8,-1.28609e+07
14.81,-1.28609e+07
14.82,-1.28609e+07
14.83,-1.28609e+07
14.84,-1.28609e+07
14.85,-1.28609e+07
14.86,-1.28609e+07
14.87,-1.28609e+07
14.88,-1.28609e+07
14.89,-1.28609e+07
14.9,-1.28609e+07
14.91,-1.28609e+07
14.92,-1.28609e+07
14.93,-1.28609e+07
14.94,-1.28609e+07
14.95,-1.28609e+07
14.96,-1.28609e+07
14.97,-1.28609e+07
14.98,-1.28609e+07
14.99,-1.28609e+07
15,-1.28609e+07
15.01,-1.28609e+07
15.02,-1.28609e+07
15.03,-1.28609e+07
15.04,-1.28609e+07
15.05,-1.28609e+07
15.06,-1.28609e+07
15.07,-1.28609e+07
15.08,-1.28609e+07
15.09,-1.28609e+07
15.1,-1.28609e+07
15.11,-1.28609e+07
15.12,-1.28609e+07
15.13,-1.28609e+07
15.14,-1.28609e+07
15.15,-1.28609e+07
15.16,-1.28609e+07
15.17,-1.28609e+07
15.18,-1.28609e+07
15.19,-1.28609e+07
15.2,-1.28609e+07
15.21,-1.28609e+07
15.22,-1.28609e+07
15.23,-1.28609e+07
15.24,-1.28609e+07
15.25,-1.28609e+07
15.26,-1.28609e+07
15.27,-1.28609e+07
15.28,-1.28609e+07
15.29,-1.28609e+07
15.3,-1.28609e+07
15.31,-1.28609e+07
15.32,-1.28609e+07
15.33,-1.28609e+07
15.34,-1.28609e+07
15.35,-1.28609e+07
15.36,-1.28609e+07
15.37,-1.28609e+07
15.38,-1.28609e+07
15.39,-1.28609e+07
15.4,-1.28609e+07
15.41,-1.28609e+07
15.42,-1.28609e+07
15.43,-1.28609e+07
15.44,-1.28609e+07
15.45,-1.28609e+07
15.46,-1.28609e+07
15.47,-1.28609e+07
15.48,-1.28609e+07
15.49,-1.28609e+07
15.5,-1.28609e+07
15.51,-1.28609e+07
15.52,-1.28609e+07
15.53,-1.28609e+07
15.54,-1.28609e+07
15.55,-1.28609e+07
15.56,-1.28609e+07
15.57,-1.28609e+07
15.58,-1.28609e+07
15.59,-1.28609e+07
15.6,-1.28609e+07
15.61,-1.28609e+07
15.62,-1.28609e+07
15.63,-1.28609e+07
15.64,-1.28609e+07
15.65,-1.28609e+07
15.66,-1.28609e+07
15.67,-1.28609e+07
15.68,-1.28609e+07
15.69,-1.28609e+07
15.7,-1.28609e+07
15.71,-1.28609e+07
15.72,-1.28609e+07
15.73,-1.28609e+07
15.74,-1.28609e+07
15.75,-1.28609e+07
15.76,-1.28609e+07
15.77,-1.28609e+07
15.78,-1.28609e+07
15.79,-1.28609e+07
15.8,-1.28609e+07
15.81,-1.28609e+07
15.82,-1.28609e+07
15.83,-1.28609e+07
15.84,-1.28609e+07
15.85,-1.28609e+07
15.86,-1.28609e+07
15.87,-1.28609e+07
15.88,-1.28609e+07
15.89,-1.28609e+07
15.9,-1.28609e+07
15.91,-1.28609e+07
15.92,-1.28609e+07
15.93,-1.28609e+07
15.94,-1.28609e+07
15.95,-1.28609e+07
15.96,-1.28609e+07
15.97,-1.28609e+07
15.98,-1.28609e+07
15.99,-1.28609e+07
16,-1.28609e+07
16.01,-1.28609e+07
16.02,-1.28609e+07
16.03,-1.28609e+07
16.04,-1.28609e+07
16.05,-1.28609e+07
16.06,-1.28609e+07
16.07,-1.28609e+07
16.08,-1.28609e+07
16.09,-1.28609e+07
16.1,-1.28609e+07
16.11,-1.28609e+07
16.12,-1.28609e+07
16.13,-1.28609e+07
16.14,-1.28609e+07
16.15,-1.28609e+07
16.16,-1.28609e+07
16.17,-1.28609e+07
16.18,-1.28609e+07
16.19,-1.28609e+07
16.2,-1.28609e+07
16.21,-1.28609e+07
16.22,-1.28609e+07
16.23,-1.28609e+07
16.24,-1.28609e+07
16.25,-1.28609e+07
16.26,-1.28609e+07
16.27,-1.28609e+07
16.28,-1.28609e+07
16.29,-1.28609e+07
16.3,-1.28609e+07
16.31,-1.28609e+07
16.32,-1.28609e+07
16.33,-1.28609e+07
16.34,-1.28609e+07
16.35,-1.28609e+07
16.36,-1.28609e+07
16.37,-1.28609e+07
16.38,-1.28609e+07
16.39,-1.28609e+07
16.4,-1.28609e+07
16.41,-1.28609e+07
16.42,-1.28609e+07
16.43,-1.28609e+07
16.44,-1.28609e+07
16.45,-1.28609e+07
16.46,-1.28609e+07
16.47,-1.28609e+07
16.48,-1.28609e+07
16.49,-1.28609e+07
16.5,-1.28609e+07
16.51,-1.28609e+07
16.52,-1.28609e+07
16.53,-1.28609e+07
16.54,-1.28609e+07
16.55,-1.28609e+07
16.56,-1.28609e+07
16.57,-1.28609e+07
16.58,-1.28609e+07
16.59,-1.28609e+07
16.6,-1.28609e+07
16.61,-1.28609e+07
16.62,-1.28609e+07
16.63,-1.28609e+07
16.64,-1.28609e+07
16.65,-1.28609e+07
16.66,-1.28609e+07
16.67,-1.28609e+07
16.68,-1.28609e+07
16.69,-1.28609e+07
16.7,-1.28609e+07
16.71,-1.28609e+07
16.72,-1.28609e+07
16.73,-1.28609e+07
16.74,-1.28609e+07
16.75,-1.28609e+07
16.76,-1.28609e+07
16.77,-1.28609e+07
16.78,-1.28609e+07
16.79,-1.28609e+07
16.8,-1.28609e+07
16.81,-1.28609e+07
16.82,-1.28609e+07
16.83,-1.28609e+07
16.84,-1.28609e+07
16.85,-1.28609e+07
16.86,-1.28609e+07
16.87,-1.28609e+07
16.88,-1.28609e+07
16.89,-1.28609e+07
16.9,-1.28609e+07
16.91,-1.28609e+07
16.92,-1.28609e+07
16.93,-1.28609e+07
16.94,-1.28609e+07
16.95,-1.28609e+07
16.96,-1.28609e+07
16.97,-1.28609e+07
16.98,-1.28609e+07
16.99,-1.28609e+07
17,-1.28609e+07
17.01,-1.28609e+07
17.02,-1.28609e+07
17.03,-1.28609e+07
17.04,-1.28609e+07
17.05,-1.28609e+07
17.06,-1.28609e+07
17.07,-1.28609e+07
17.08,-1.28609e+07
17.09,-1.28609e+07
17.1,-1.28609e+07
17.11,-1.28609e+07
17.12,-1.28609e+07
17.13,-1.28609e+07
17.14,-1.28609e+07
17.15,-1.28609e+07
17.16,-1.28609e+07
17.17,-1.28609e+07
17.18,-1.28609e+07
17.19,-1.28609e+07
17.2,-1.28609e+07
17.21,-1.28609e+07
17.22,-1.28609e+07
17.23,-1.28609e+07
17.24,-1.28609e+07
17.25,-1.28609e+07
17.26,-1.28609e+07
17.27,-1.28609e+07
17.28,-1.28609e+07
17.29,-1.28609e+07
17.3,-1.28609e+07
17.31,-1.28609e+07
17.32,-1.28609e+07
17.33,-1.28609e+07
17.34,-1.28609e+07
17.35,-1.28609e+07
17.36,-1.28609e+07
17.37,-1.28609e+07
17.38,-1.28609e+07
17.39,-1.28609e+07
17.4,-1.28609e+07
17.41,-1.28609e+07
17.42,-1.28609e+07
17.43,-1.28609e+07
17.44,-1.28609e+07
17.45,-1.28609e+07
17.46,-1.28609e+07
17.47,-1.28609e+07
17.48,-1.28609e+07
17.49,-1.28609e+07
17.5,-1.28609e+07
17.51,-1.28609e+07
17.52,-1.28609e+07
17.53,-1.28609e+07
17.54,-1.28609e+07
17.55,-1.28609e+07
17.56,-1.28609e+07
17.57,-1.28609e+07
17.58,-1.28609e+07
17.59,-1.28609e+07
17.6,-1.28609e+07
17.61,-1.28609e+07
17.62,-1.28609e+07
17.63,-1.28609e+07
17.64,-1.28609e+07
17.65,-1.28609e+07
17.66,-1.28609e+07
17.67,-1.28609e+07
17.68,-1.28609e+07
17.69,-1.28609e+07
17.7,-1.28609e+07
17.71,-1.28609e+07
17.72,-1.28609e+07
17.73,-1.28609e+07
17.74,-1.28609e+07
17.75,-1.28609e+07
17.76,-1.28609e+07
17.77,-1.28609e+07
17.78,-1.28609e+07
17.79,-1.28609e+07
17.8,-1.28609e+07
17.81,-1.28609e+07
17.82,-1.28609e+07
17.83,-1.28609e+07
17.84,-1.28609e+07
17.85,-1.28609e+07
17.86,-1.28609e+07
17.87,-1.28609e+07
17.88,-1.28609e+07
17.89,-1.28609e+07
17.9,-1.28609e+07
17.91,-1.28609e+07
17.92,-1.28609e+07
17.93,-1.28609e+07
17.94,-1.28609e+07
17.95,-1.28609e+07
17.96,-1.28609e+07
17.97,-1.28609e+07
17.98,-1.28609e+07
17.99,-1.28609e+07
18,-1.28609e+07
18.01,-1.28609e+07
18.02,-1.28609e+07
18.03,-1.28609e+07
18.04,-1.28609e+07
18.05,-1.28609e+07
18.06,-1.28609e+07
18.07,-1.28609e+07
18.08,-1.28609e+07
18.09,-1.28609e+07
18.1,-1.28609e+07
18.11,-1.28609e+07
18.12,-1.28609e+07
18.13,-1.28609e+07
18.14,-1.28609e+07
18.15,-1.28609e+07
18.16,-1.28609e+07
18.17,-1.28609e+07
18.18,-1.28609e+07
18.19,-1.28609e+07
18.2,-1.28609e+07
18.21,-1.28609e+07
18.22,-1.28609e+07
18.23,-1.28609e+07
18.24,-1.28609e+07
18.25,-1.28609e+07
18.26,-1.28609e+07
18.27,-1.28609e+07
18.28,-1.28609e+07
18.29,-1.28609e+07
18.3,-1.28609e+07
18.31,-1.28609e+07
18.32,-1.28609e+07
18.33,-1.28609e+07
18.34,-1.28609e+07
18.35,-1.28609e+07
18.36,-1.28609e+07
18.37,-1.28609e+07
18.38,-1.28609e+07
18.39,-1.28609e+07
18.4,-1.28609e+07
18.41,-1.28609e+07
18.42,-1.28609e+07
18.43,-1.28609e+07
18.44,-1.28609e+07
18.45,-1.28609e+07
18.46,-1.28609e+07
18.47,-1.28609e+07
18.48,-1.28609e+07
18.49,-1.28609e+07
18.5,-1.28609e+07
18.51,-1.28609e+07
18.52,-1.28609e+07
18.53,-1.28609e+07
18.54,-1.28609e+07
18.55,-1.28609e+07
18.56,-1.28609e+07
18.57,-1.28609e+07
18.58,-1.28609e+07
18.59,-1.28609e+07
18.6,-1.28609e+07
18.61,-1.28609e+07
18.62,-1.28609e+07
18.63,-1.28609e+07
18.64,-1.28609e+07
18.65,-1.28609e+07
18.66,-1.28609e+07
18.67,-1.28609e+07
18.68,-1.28609e+07
18.69,-1.28609e+07
18.7,-1.28609e+07
18.71,-1.28609e+07
18.72,-1.28609e+07
18.73,-1.28609e+07
18.74,-1.28609e+07
18.75,-1.28609e+07
18.76,-1.28609e+07
18.77,-1.28609e+07
18.78,-1.28609e+07
18.79,-1.28609e+07
18.8,-1.28609e+07
18.81,-1.28609e+07
18.82,-1.28609e+07
18.83,-1.28609e+07
18.84,-1.28609e+07
18.85,-1.28609e+07
18.86,-1.28609e+07
18.87,-1.28609e+07
18.88,-1.28609e+07
18.89,-1.28609e+07
18.9,-1.28609e+07
18.91,-1.28609e+07
18.92,-1.28609e+07
18.93,-1.28609e+07
18.94,-1.28609e+07
18.95,-1.28609e+07
18.96,-1.28609e+07
18.97,-1.28609e+07
18.98,-1.28609e+07
18.99,-1.28609e+07
19,-1.28609e+07
19.01,-1.28609e+07
19.02,-1.28609e+07
19.03,-1.28609e+07
19.04,-1.28609e+07
19.05,-1.28609e+07
19.06,-1.28609e+07
19.07,-1.28609e+07
19.08,-1.28609e+07
19.09,-1.28609e+07
19.1,-1.28609e+07
19.11,-1.28609e+07
19.12,-1.28609e+07
19.13,-1.28609e+07
19.14,-1.28609e+07
19.15,-1.28609e+07
19.16,-1.28609e+07
19.17,-1.28609e+07
19.18,-1.28609e+07
19.19,-1.28609e+07
19.2,-1.28609e+07
19.21,-1.28609e+07
19.22,-1.28609e+07
19.23,-1.28609e+07
19.24,-1.28609e+07
19.25,-1.28609e+07
19.26,-1.28609e+07
19.27,-1.28609e+07
19.28,-1.28609e+07
19.29,-1.28609e+07
19.3,-1.28609e+07
19.31,-1.28609e+07
19.32,-1.28609e+07
19.33,-1.28609e+07
19.34,-1.28609e+07
19.35,-1.28609e+07
19.36,-1.28609e+07
19.37,-1.28609e+07
19.38,-1.28609e+07
19.39,-1.28609e+07
19.4,-1.28609e+07
19.41,-1.28609e+07
19.42,-1.28609e+07
19.43,-1.28609e+07
19.44,-1.28609e+07
19.45,-1.28609e+07
19.46,-1.28609e+07
19.47,-1.28609e+07
19.48,-1.28609e+07
19.49,-1.28609e+07
19.5,-1.28609e+07
19.51,-1.28609e+07
19.52,-1.28609e+07
19.53,-1.28609e+07
19.54,-1.28609e+07
19.55,-1.28609e+07
19.56,-1.28609e+07
19.57,-1.28609e+07
19.58,-1.28609e+07
19.59,-1.28609e+07
19.6,-1.28609e+07
19.61,-1.28609e+07
19.62,-1.28609e+07
19.63,-1.28609e+07
19.64,-1.28609e+07
19.65,-1.28609e+07
19.66,-1.28609e+07
19.67,-1.28609e+07
19.68,-1.28609e+07
19.69,-1.28609e+07
19.7,-1.28609e+07
19.71,-1.28609e+07
19.72,-1.28609e+07
19.73,-1.28609e+07
19.74,-1.28609e+07
19.75,-1.28609e+07
19.76,-1.28609e+07
19.77,-1.28609e+07
19.78,-1.28609e+07
19.79,-1.28609e+07
19.8,-1.28609e+07
19.81,-1.28609e+07
19.82,-1.28609e+07
19.83,-1.28609e+07
19.84,-1.28609e+07
19.85,-1.28609e+07
19.86,-1.28609e+07
19.87,-1.28609e+07
19.88,-1.28609e+07
19.89,-1.28609e+07
19.9,-1.28609e+07
19.91,-1.28609e+07
19.92,-1.28609e+07
19.93,-1.28609e+07
19.94,-1.28609e+07
19.95,-1.28609e+07
19.96,-1.28609e+07
19.97,-1.28609e+07
19.98,-1.28609e+07
19.99,-1.28609e+07
20,-1.28609e+07
20.01,-1.28609e+07
20.02,-1.28609e+07
20.03,-1.28609e+07
20.04,-1.28609e+07
20.05,-1.28609e+07
20.06,-1.28609e+07
20.07,-1.28609e+07
20.08,-1.28609e+07
20.09,-1.28609e+07
20.1,-1.28609e+07
20.11,-1.28609e+07
20.12,-1.28609e+07
20.13,-1.28609e+07
20.14,-1.28609e+07
20.15,-1.28609e+07
20.16,-1.28609e+07
20.17,-1.28609e+07
20.18,-1.28609e+07
20.19,-1.28609e+07
20.2,-1.28609e+07
20.21,-1.28609e+07
20.22,-1.28609e+07
20.23,-1.28609e+07
20.24,-1.28609e+07
20.25,-1.28609e+07
20.26,-1.28609e+07
20.27,-1.28609e+07
20.28,-1.28609e+07
20.29,-1.28609e+07
20.3,-1.28609e+07
20.31,-1.28609e+07
20.32,-1.28609e+07
20.33,-1.28609e+07
20.34,-1.28609e+07
20.35,-1.28609e+07
20.36,-1.28609e+07
20.37,-1.28609e+07
20.38,-1.28609e+07
20.39,-1.28609e+07
20.4,-1.28609e+07
20.41,-1.28609e+07
20.42,-1.28609e+07
20.43,-1.28609e+07
20.44,-1.28609e+07
20.45,-1.28609e+07
20.46,-1.28609e+07
20.47,-1.28609e+07
20.48,-1.28609e+07
20.49,-1.28609e+07
20.5,-1.28609e+07
20.51,-1.28609e+07
20.52,-1.28609e+07
20.53,-1.28609e+07
20.54,-1.28609e+07
20.55,-1.28609e+07
20.56,-1.28609e+07
20.57,-1.28609e+07
20.58,-1.28609e+07
20.59,-1.28609e+07
20.6,-1.28609e+07
20.61,-1.28609e+07
20.62,-1.28609e+07
20.63,-1.28609e+07
20.64,-1.28609e+07
20.65,-1.28609e+07
20.66,-1.28609e+07
20.67,-1.28609e+07
20.68,-1.28609e+07
20.69,-1.28609e+07
20.7,-1.28609e+07
20.71,-1.28609e+07
20.72,-1.28609e+07
20.73,-1.28609e+07
20.74,-1.28609e+07
20.75,-1.28609e+07
20.76,-1.28609e+07
20.77,-1.28609e+07
20.78,-1.28609e+07
20.79,-1.28609e+07
20.8,-1.28609e+07
20.81,-1.28609e+07
20.82,-1.28609e+07
20.83,-1.28609e+07
20.84,-1.28609e+07
20.85,-1.28609e+07
20.86,-1.28609e+07
20.87,-1.28609e+07
20.88,-1.28609e+07
20.89,-1.28609e+07
20.9,-1.28609e+07
20.91,-1.28609e+07
20.92,-1.28609e+07
20.93,-1.28609e+07
20.94,-1.28609e+07
20.95,-1.28609e+07
20.96,-1.28609e+07
20.97,-1.28609e+07
20.98,-1.28609e+07
20.99,-1.28609e+07
21,-1.28609e+07
21.01,-1.28609e+07
21.02,-1.28609e+07
21.03,-1.28609e+07
21.04,-1.28609e+07
21.05,-1.28609e+07
21.06,-1.28609e+07
21.07,-1.28609e+07
21.08,-1.28609e+07
21.09,-1.28609e+07
21.1,-1.28609e+07
21.11,-1.28609e+07
21.12,-1.28609e+07
21.13,-1.28609e+07
21.14,-1.28609e+07
21.15,-1.28609e+07
21.16,-1.28609e+07
21.17,-1.28609e+07
21.18,-1.28609e+07
21.19,-1.28609e+07
21.2,-1.28609e+07
21.21,-1.28609e+07
21.22,-1.28609e+07
21.23,-1.28609e+07
21.24,-1.28609e+07
21.25,-1.28609e+07
21.26,-1.28609e+07
21.27,-1.28609e+07
21.28,-1.28609e+07
21.29,-1.28609e+07
21.3,-1.28609e+07
21.31,-1.28609e+07
21.32,-1.28609e+07
21.33,-1.28609e+07
21.34,-1.28609e+07
21.35,-1.28609e+07
21.36,-1.28609e+07
21.37,-1.28609e+07
21.38,-1.28609e+07
21.39,-1.28609e+07
21.4,-1.28609e+07
21.41,-1.28609e+07
21.42,-1.28609e+07
21.43,-1.28609e+07
21.44,-1.28609e+07
21.45,-1.28609e+07
21.46,-1.28609e+07
21.47,-1.28609e+07
21.48,-1.28609e+07
21.49,-1.28609e+07
21.5,-1.28609e+07
21.51,-1.28609e+07
21.52,-1.28609e+07
